EventId,EventTemplate,Occurrences
744d263c,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> .NET CLR <*>.<*>.<*>; .NET CLR <*> .NET CLR <*>,4
1b0d191c,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> <*> <*> <*> <*> <*> <*> <*> .NET CLR <*>.<*>.<*>; .NET CLR <*> <*> <*> <*>,3
dea3efd6,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; SLCC2; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; .NET CLR <*>.<*>.<*>; InfoPath.<*>),1
92a27db5,"Mozilla/<*>.<*> (Windows NT <*>.<*>) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*> Mozilla/<*>.<*> (iPad; U; CPU OS <*>_<*> like Mac OS X; en-us) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Version/<*>.<*>.<*> Mobile/7B334b Safari/<*>.<*>.<*>",1
21e193b8,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; SLCC1; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; <*>,2
b4ee8a75,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; GTB6; SLCC1; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; Windows-Media-Player<*>; Zune <*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; yie8),2
852c8c70,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; GTB6; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; .NET CLR <*>.<*>.<*>; Zango <*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; yie8),1
c778e3d5,"Mozilla/<*>.<*> (compatible, MSIE <*>, Windows NT <*>.<*>; Trident/<*>.<*>; rv:<*>.<*>) like Gecko",1
5c8fd351,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; GTB6.<*>; SLCC1; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; msn OptimizedIE8;ENUS),1
4eaecea0,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> <*> <*> <*> <*> <*> <*>,3
bc4b0ffd,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> <*> <*> <*> <*>,6
fb2bd244,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; OfficeLiveConnector.<*>.<*>; OfficeLivePatch.<*>.<*>; .NET4.0C; .NE,1
65d1cf8d,Mozilla/<*>.<*> (compatible; WebCapture <*>.<*>; Auto; Windows),6
c5da0fed,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,3
9dbbfac6,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> <*> <*> <*> <*> <*> <*> <*> <*> .NET CLR <*>.<*>.<*>; .NET CLR <*> .NET CLR <*>,2
7acb52f3,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; GTB6; InfoPath.<*>; .NET CLR <*>.<*>.<*>; Dealio Toolbar <*>.<*>; .NET CLR <*>; .NET CLR <*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>),1
12c20033,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; OfficeLiveConnector.<*>.<*>; OfficeLivePatch.<*>.<*>; .NET4.0C; .NET4.0E; Alexa Toolbar),1
e0e9b76f,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; SLCC1; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; OfficeLiveConnector.<*>.<*>; OfficeLivePatch.<*>.<*>; InfoPath.<*>; .NET4.0C; .NET4.0E; .NET CLR <*>.<*>.<*>),1
333a1f46,"Chrome <*>.<*> <*>|Mozilla/<*>.<*> (Windows NT <*>.<*>) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*>",5
0bceafda,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>; InfoPath.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; OfficeLiveConnector.<*>.<*>; OfficeLivePatch.<*>.,1
ea057489,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> .NET CLR <*>.<*>.<*>; .NET CLR <*> .NET CLR <*>.<*>.<*>; .NET CLR <*> <*> <*> <*> <*> <*> <*> <*>,2
49a38d81,Opera/<*>.<*> (Macintosh; Intel Mac OS X <*>.<*>.<*>; U; de) Presto/<*>.<*>.<*> Version/<*>.<*>,1
ea5c9caf,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Win64; x64; Trident/<*>.<*>; GTB6; .NET CLR <*>.<*>.<*>; SLCC2; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; .NET4.0C; AskTbIJBME<*>),2
f4fda300,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> .NET CLR <*> .NET CLR <*> .NET CLR <*>.<*>.<*>),5
e23dcab8,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> <*> <*> <*> <*> <*> <*> <*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; <*>,2
c39161fa,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; WOW64; Trident/<*>.<*>; GTB6; SLCC1; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; Zune <*>.<*>; MSN Optimized;US),1
6bf7bd18,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; <*> <*> <*> <*> .NET CLR <*> .NET CLR <*> .NET CLR <*>.<*>.<*>; <*> <*> <*> <*> <*> <*> <*> <*>,3
424a99a7,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; WOW64; Trident/<*>.<*>; SLCC2; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; InfoPath.<*>; Zune <*>.<*>),1
d2294df0,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; <*> <*> <*> <*> <*> <*> <*> .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; <*> <*> <*>,2
991eb847,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; WOW64; Trident/<*>.<*>; Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; SV1) ; SLCC2; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; InfoPath.<*>; Zune <*>.<*>; .NET CLR <*>.,1
11597262,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; America Online Browser <*>.<*>; rev1.<*>; Windows NT <*>.<*>; SV1; .NET CLR <*>.<*>.<*>),3
a1308f2b,"Mozilla/<*>.<*> (Windows; U; Windows NT <*>.<*>; ja-JP) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Version/<*>.<*>.<*> Safari/<*>.<*>.<*>",2
6a141d95,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; <*> <*> <*> <*> <*> <*> <*> .NET CLR <*>.<*>.<*>; .NET CLR <*> <*> <*> <*> <*>,2
8bafbcc1,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; SV1) ; SLCC1; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; .NET CLR <*>.<*>.<*>),1
2f1b263c,ExoRank,3
9f9961d6,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>),1
86e5b475,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; AskTbDVS2<*>),1
4a621408,User-Agent:Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; .NET CLR <*>.<*>.<*>,1
2b1c2cd5,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; chromeframe<*>; SLCC2; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; .NET4.0C),1
404adfa8,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; WOW64; Trident/<*>.<*>; SLCC2; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; <*> <*> <*> <*>,2
8948924f,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Win64; x64; Trident/<*>.<*>; .NET CLR <*>.<*>.<*>; SLCC1; Media Center PC <*>.<*>; .NET CLR <*>.<*>.<*>),1
62ccf3a6,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> <*> <*> .NET CLR <*> .NET CLR <*> <*> <*> <*> <*>,4
0c23b812,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; <*> <*>,2
9d8bb8c8,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; <*> <*> <*> .NET CLR <*>; .NET CLR <*>.<*>.<*>; OfficeLiveConnector.<*>.<*>; OfficeLivePatch.<*>.<*>),2
b190f2f8,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> <*> <*> <*> <*> <*> <*> .NET CLR <*> <*> <*> <*>; .NET CLR <*>,2
c5822f95,Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64; rv:<*>.<*>) <*> <*> <*> <*>,2
5c3256bf,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; <*>,2
45294ed7,Opera/<*>.<*>(Windows NT <*>.<*>;U;en)Presto/<*>.<*>.<*> Version/<*>.<*>,1
adf026c9,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> .NET CLR <*>.<*>.<*>; .NET CLR <*> .NET CLR <*>.<*>.<*>; <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,3
161156e6,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; <*> <*> <*> <*> <*>,7
98c7ed99,Mozilla/<*>.<*> (Windows NT <*>.<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*> Opera <*>.<*>,1
54cb8b00,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; <*> <*> .NET CLR <*>.<*>.<*>; .NET CLR <*> .NET CLR <*>.<*>.<*>; <*> <*> <*> <*> <*> <*>,2
7787278f,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; WOW64; Trident/<*>.<*>; SLCC2; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; msn OptimizedIE8;ZHCN),1
b47c5b99,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; InfoPath.<*>; MS-RTC LM <*>; .NET4.0C; .NET4.0E),1
42143d74,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; InfoPath.<*>; .NET CLR <*>; .NET CLR <*>; MS-RTC LM <*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; .NET4.0C; .NET4.0E),1
d0b2cc29,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; GTB6.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; InfoPath.<*>; MS-RTC LM <*>; .NET CLR <*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>),1
84ad954a,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; <*> <*> <*> <*> <*> <*> <*> <*> <*> .NET CLR <*>.<*>.<*>; .NET CLR <*> <*>,2
d713ee51,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; SLCC1; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; Tablet PC <*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>),1
0e714e10,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; SV1) ; SLCC1; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; .NET CLR <*>.<*>.<*>; Tablet PC <*>.<*>; InfoPath.<*>),1
cd3cd6fd,"Mozilla/<*>.<*> (Windows NT <*>.<*>; WOW64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*> Core<*> QQBrowser<*>",1
3bc438d9,SEMrushBot,1
d202d264,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Trident/<*>.<*>; GTB6.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>; InfoPath.<*>; .NET CLR <*>; .NET CLR <*>; .NET CLR <*>.<*>.<*>; MS-RTC LM <*>; .NET4.0C; .NET4.0E),1
ac04b038,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; WOW64; Trident/<*>.<*>; SLCC2; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>; Media Center PC <*>.<*>; .NET CLR <*>.<*>.<*>; InfoPath.<*>; MS-RTC LM <*>),1
44948794,Mozilla/<*>.<*> (compatible; MSIE <*>.<*>; Windows NT <*>.<*>; Win64; x64; Trident/<*>.<*>; .NET CLR <*>.<*>.<*>; SLCC1; Tablet PC <*>.<*>; .NET CLR <*>.<*>.<*>; .NET CLR <*>.<*>.<*>),1
1d2bf439,Mozilla/<*>.<*> (WordPress.com; https://en.support.wordpress.com/contact/),2
82599a0d,"Mozilla/<*>.<*> (Linux; U; Android <*>.<*>.<*>; zh-CN; F5121 Build/<*>.<*>.A.<*>.<*>) AppleWebKit/<*>.<*> (KHTML, like Gecko) Version/<*>.<*> UCBrowser<*> Mobile Safari/<*>.<*>",1
c60d5199,"Mozilla/<*>.<*> (Linux; U; Android <*>.<*>) AppleWebKit/<*>.<*> (KHTML, like Gecko) Version/<*>.<*> Mobile Safari/<*>.<*>",21
00d897dc,"Mozilla/<*>.<*> (Linux; Android <*>.<*>.<*>; vivo X7 Build/LMY47V; wv) AppleWebKit/<*>.<*> (KHTML, like Gecko) Version/<*>.<*> Chrome<*> Mobile Safari/<*>.<*> baiduboxapp/<*>.<*>.<*> (Baidu; P1 <*>.<*>.<*>)",2
637a21a2,TurnitinBot (https://turnitin.com/robot/crawlerinfo.html),13
3fbe1a49,MobileSafari/<*>.<*> CFNetwork/<*>.<*>.<*> Darwin/<*>.<*>.<*>,4
